date_id,date,day_name,day_number,week_number,month_name,month_number,quarter,year,is_weekend,fiscal_year,year_month
1118,2021-01-22,Friday,22,3,January,1,1,2021,False,2021,2021-01
1119,2021-01-23,Saturday,23,3,January,1,1,2021,True,2021,2021-01
1120,2021-01-24,Sunday,24,3,January,1,1,2021,True,2021,2021-01
1121,2021-01-25,Monday,25,4,January,1,1,2021,False,2021,2021-01
1122,2021-01-26,Tuesday,26,4,January,1,1,2021,False,2021,2021-01
1123,2021-01-27,Wednesday,27,4,January,1,1,2021,False,2021,2021-01
1124,2021-01-28,Thursday,28,4,January,1,1,2021,False,2021,2021-01
1125,2021-01-29,Friday,29,4,January,1,1,2021,False,2021,2021-01
1126,2021-01-30,Saturday,30,4,January,1,1,2021,True,2021,2021-01
1127,2021-01-31,Sunday,31,4,January,1,1,2021,True,2021,2021-01
1128,2021-02-01,Monday,1,5,February,2,1,2021,False,2021,2021-02
1129,2021-02-02,Tuesday,2,5,February,2,1,2021,False,2021,2021-02
1130,2021-02-03,Wednesday,3,5,February,2,1,2021,False,2021,2021-02
1131,2021-02-04,Thursday,4,5,February,2,1,2021,False,2021,2021-02
1132,2021-02-05,Friday,5,5,February,2,1,2021,False,2021,2021-02
1133,2021-02-06,Saturday,6,5,February,2,1,2021,True,2021,2021-02
1134,2021-02-07,Sunday,7,5,February,2,1,2021,True,2021,2021-02
1135,2021-02-08,Monday,8,6,February,2,1,2021,False,2021,2021-02
1136,2021-02-09,Tuesday,9,6,February,2,1,2021,False,2021,2021-02
1137,2021-02-10,Wednesday,10,6,February,2,1,2021,False,2021,2021-02
1138,2021-02-11,Thursday,11,6,February,2,1,2021,False,2021,2021-02
1139,2021-02-12,Friday,12,6,February,2,1,2021,False,2021,2021-02
1140,2021-02-13,Saturday,13,6,February,2,1,2021,True,2021,2021-02
1141,2021-02-14,Sunday,14,6,February,2,1,2021,True,2021,2021-02
1142,2021-02-15,Monday,15,7,February,2,1,2021,False,2021,2021-02
1143,2021-02-16,Tuesday,16,7,February,2,1,2021,False,2021,2021-02
1144,2021-02-17,Wednesday,17,7,February,2,1,2021,False,2021,2021-02
1145,2021-02-18,Thursday,18,7,February,2,1,2021,False,2021,2021-02
1146,2021-02-19,Friday,19,7,February,2,1,2021,False,2021,2021-02
1147,2021-02-20,Saturday,20,7,February,2,1,2021,True,2021,2021-02
1148,2021-02-21,Sunday,21,7,February,2,1,2021,True,2021,2021-02
1149,2021-02-22,Monday,22,8,February,2,1,2021,False,2021,2021-02
1150,2021-02-23,Tuesday,23,8,February,2,1,2021,False,2021,2021-02
1151,2021-02-24,Wednesday,24,8,February,2,1,2021,False,2021,2021-02
1152,2021-02-25,Thursday,25,8,February,2,1,2021,False,2021,2021-02
1153,2021-02-26,Friday,26,8,February,2,1,2021,False,2021,2021-02
1154,2021-02-27,Saturday,27,8,February,2,1,2021,True,2021,2021-02
1155,2021-02-28,Sunday,28,8,February,2,1,2021,True,2021,2021-02
1156,2021-03-01,Monday,1,9,March,3,1,2021,False,2021,2021-03
1157,2021-03-02,Tuesday,2,9,March,3,1,2021,False,2021,2021-03
1158,2021-03-03,Wednesday,3,9,March,3,1,2021,False,2021,2021-03
1159,2021-03-04,Thursday,4,9,March,3,1,2021,False,2021,2021-03
1160,2021-03-05,Friday,5,9,March,3,1,2021,False,2021,2021-03
1161,2021-03-06,Saturday,6,9,March,3,1,2021,True,2021,2021-03
1162,2021-03-07,Sunday,7,9,March,3,1,2021,True,2021,2021-03
1163,2021-03-08,Monday,8,10,March,3,1,2021,False,2021,2021-03
1164,2021-03-09,Tuesday,9,10,March,3,1,2021,False,2021,2021-03
1165,2021-03-10,Wednesday,10,10,March,3,1,2021,False,2021,2021-03
1166,2021-03-11,Thursday,11,10,March,3,1,2021,False,2021,2021-03
1167,2021-03-12,Friday,12,10,March,3,1,2021,False,2021,2021-03
1168,2021-03-13,Saturday,13,10,March,3,1,2021,True,2021,2021-03
1169,2021-03-14,Sunday,14,10,March,3,1,2021,True,2021,2021-03
1170,2021-03-15,Monday,15,11,March,3,1,2021,False,2021,2021-03
1171,2021-03-16,Tuesday,16,11,March,3,1,2021,False,2021,2021-03
1172,2021-03-17,Wednesday,17,11,March,3,1,2021,False,2021,2021-03
1173,2021-03-18,Thursday,18,11,March,3,1,2021,False,2021,2021-03
1174,2021-03-19,Friday,19,11,March,3,1,2021,False,2021,2021-03
1175,2021-03-20,Saturday,20,11,March,3,1,2021,True,2021,2021-03
1176,2021-03-21,Sunday,21,11,March,3,1,2021,True,2021,2021-03
1177,2021-03-22,Monday,22,12,March,3,1,2021,False,2021,2021-03
1178,2021-03-23,Tuesday,23,12,March,3,1,2021,False,2021,2021-03
1179,2021-03-24,Wednesday,24,12,March,3,1,2021,False,2021,2021-03
1180,2021-03-25,Thursday,25,12,March,3,1,2021,False,2021,2021-03
1181,2021-03-26,Friday,26,12,March,3,1,2021,False,2021,2021-03
1182,2021-03-27,Saturday,27,12,March,3,1,2021,True,2021,2021-03
1183,2021-03-28,Sunday,28,12,March,3,1,2021,True,2021,2021-03
1184,2021-03-29,Monday,29,13,March,3,1,2021,False,2021,2021-03
1185,2021-03-30,Tuesday,30,13,March,3,1,2021,False,2021,2021-03
1186,2021-03-31,Wednesday,31,13,March,3,1,2021,False,2021,2021-03
1187,2021-04-01,Thursday,1,13,April,4,2,2021,False,2022,2021-04
1188,2021-04-02,Friday,2,13,April,4,2,2021,False,2022,2021-04
1189,2021-04-03,Saturday,3,13,April,4,2,2021,True,2022,2021-04
1190,2021-04-04,Sunday,4,13,April,4,2,2021,True,2022,2021-04
1191,2021-04-05,Monday,5,14,April,4,2,2021,False,2022,2021-04
1192,2021-04-06,Tuesday,6,14,April,4,2,2021,False,2022,2021-04
1193,2021-04-07,Wednesday,7,14,April,4,2,2021,False,2022,2021-04
1194,2021-04-08,Thursday,8,14,April,4,2,2021,False,2022,2021-04
1195,2021-04-09,Friday,9,14,April,4,2,2021,False,2022,2021-04
1196,2021-04-10,Saturday,10,14,April,4,2,2021,True,2022,2021-04
1197,2021-04-11,Sunday,11,14,April,4,2,2021,True,2022,2021-04
1198,2021-04-12,Monday,12,15,April,4,2,2021,False,2022,2021-04
1199,2021-04-13,Tuesday,13,15,April,4,2,2021,False,2022,2021-04
1200,2021-04-14,Wednesday,14,15,April,4,2,2021,False,2022,2021-04
1201,2021-04-15,Thursday,15,15,April,4,2,2021,False,2022,2021-04
1202,2021-04-16,Friday,16,15,April,4,2,2021,False,2022,2021-04
1203,2021-04-17,Saturday,17,15,April,4,2,2021,True,2022,2021-04
1204,2021-04-18,Sunday,18,15,April,4,2,2021,True,2022,2021-04
1205,2021-04-19,Monday,19,16,April,4,2,2021,False,2022,2021-04
1206,2021-04-20,Tuesday,20,16,April,4,2,2021,False,2022,2021-04
1207,2021-04-21,Wednesday,21,16,April,4,2,2021,False,2022,2021-04
1208,2021-04-22,Thursday,22,16,April,4,2,2021,False,2022,2021-04
1209,2021-04-23,Friday,23,16,April,4,2,2021,False,2022,2021-04
1210,2021-04-24,Saturday,24,16,April,4,2,2021,True,2022,2021-04
1211,2021-04-25,Sunday,25,16,April,4,2,2021,True,2022,2021-04
1212,2021-04-26,Monday,26,17,April,4,2,2021,False,2022,2021-04
1213,2021-04-27,Tuesday,27,17,April,4,2,2021,False,2022,2021-04
1214,2021-04-28,Wednesday,28,17,April,4,2,2021,False,2022,2021-04
1215,2021-04-29,Thursday,29,17,April,4,2,2021,False,2022,2021-04
1216,2021-04-30,Friday,30,17,April,4,2,2021,False,2022,2021-04
1217,2021-05-01,Saturday,1,17,May,5,2,2021,True,2022,2021-05
1218,2021-05-02,Sunday,2,17,May,5,2,2021,True,2022,2021-05
1219,2021-05-03,Monday,3,18,May,5,2,2021,False,2022,2021-05
1220,2021-05-04,Tuesday,4,18,May,5,2,2021,False,2022,2021-05
1221,2021-05-05,Wednesday,5,18,May,5,2,2021,False,2022,2021-05
1222,2021-05-06,Thursday,6,18,May,5,2,2021,False,2022,2021-05
1223,2021-05-07,Friday,7,18,May,5,2,2021,False,2022,2021-05
1224,2021-05-08,Saturday,8,18,May,5,2,2021,True,2022,2021-05
1225,2021-05-09,Sunday,9,18,May,5,2,2021,True,2022,2021-05
1226,2021-05-10,Monday,10,19,May,5,2,2021,False,2022,2021-05
1227,2021-05-11,Tuesday,11,19,May,5,2,2021,False,2022,2021-05
1228,2021-05-12,Wednesday,12,19,May,5,2,2021,False,2022,2021-05
1229,2021-05-13,Thursday,13,19,May,5,2,2021,False,2022,2021-05
1230,2021-05-14,Friday,14,19,May,5,2,2021,False,2022,2021-05
1231,2021-05-15,Saturday,15,19,May,5,2,2021,True,2022,2021-05
1232,2021-05-16,Sunday,16,19,May,5,2,2021,True,2022,2021-05
1233,2021-05-17,Monday,17,20,May,5,2,2021,False,2022,2021-05
1234,2021-05-18,Tuesday,18,20,May,5,2,2021,False,2022,2021-05
1235,2021-05-19,Wednesday,19,20,May,5,2,2021,False,2022,2021-05
1236,2021-05-20,Thursday,20,20,May,5,2,2021,False,2022,2021-05
1237,2021-05-21,Friday,21,20,May,5,2,2021,False,2022,2021-05
1238,2021-05-22,Saturday,22,20,May,5,2,2021,True,2022,2021-05
1239,2021-05-23,Sunday,23,20,May,5,2,2021,True,2022,2021-05
1240,2021-05-24,Monday,24,21,May,5,2,2021,False,2022,2021-05
1241,2021-05-25,Tuesday,25,21,May,5,2,2021,False,2022,2021-05
1242,2021-05-26,Wednesday,26,21,May,5,2,2021,False,2022,2021-05
1243,2021-05-27,Thursday,27,21,May,5,2,2021,False,2022,2021-05
1244,2021-05-28,Friday,28,21,May,5,2,2021,False,2022,2021-05
1245,2021-05-29,Saturday,29,21,May,5,2,2021,True,2022,2021-05
1246,2021-05-30,Sunday,30,21,May,5,2,2021,True,2022,2021-05
1247,2021-05-31,Monday,31,22,May,5,2,2021,False,2022,2021-05
1248,2021-06-01,Tuesday,1,22,June,6,2,2021,False,2022,2021-06
1249,2021-06-02,Wednesday,2,22,June,6,2,2021,False,2022,2021-06
1250,2021-06-03,Thursday,3,22,June,6,2,2021,False,2022,2021-06
1251,2021-06-04,Friday,4,22,June,6,2,2021,False,2022,2021-06
1252,2021-06-05,Saturday,5,22,June,6,2,2021,True,2022,2021-06
1253,2021-06-06,Sunday,6,22,June,6,2,2021,True,2022,2021-06
1254,2021-06-07,Monday,7,23,June,6,2,2021,False,2022,2021-06
1255,2021-06-08,Tuesday,8,23,June,6,2,2021,False,2022,2021-06
1256,2021-06-09,Wednesday,9,23,June,6,2,2021,False,2022,2021-06
1257,2021-06-10,Thursday,10,23,June,6,2,2021,False,2022,2021-06
1258,2021-06-11,Friday,11,23,June,6,2,2021,False,2022,2021-06
1259,2021-06-12,Saturday,12,23,June,6,2,2021,True,2022,2021-06
1260,2021-06-13,Sunday,13,23,June,6,2,2021,True,2022,2021-06
1261,2021-06-14,Monday,14,24,June,6,2,2021,False,2022,2021-06
1262,2021-06-15,Tuesday,15,24,June,6,2,2021,False,2022,2021-06
1263,2021-06-16,Wednesday,16,24,June,6,2,2021,False,2022,2021-06
1264,2021-06-17,Thursday,17,24,June,6,2,2021,False,2022,2021-06
1265,2021-06-18,Friday,18,24,June,6,2,2021,False,2022,2021-06
1266,2021-06-19,Saturday,19,24,June,6,2,2021,True,2022,2021-06
1267,2021-06-20,Sunday,20,24,June,6,2,2021,True,2022,2021-06
1268,2021-06-21,Monday,21,25,June,6,2,2021,False,2022,2021-06
1269,2021-06-22,Tuesday,22,25,June,6,2,2021,False,2022,2021-06
1270,2021-06-23,Wednesday,23,25,June,6,2,2021,False,2022,2021-06
1271,2021-06-24,Thursday,24,25,June,6,2,2021,False,2022,2021-06
1272,2021-06-25,Friday,25,25,June,6,2,2021,False,2022,2021-06
1273,2021-06-26,Saturday,26,25,June,6,2,2021,True,2022,2021-06
1274,2021-06-27,Sunday,27,25,June,6,2,2021,True,2022,2021-06
1275,2021-06-28,Monday,28,26,June,6,2,2021,False,2022,2021-06
1276,2021-06-29,Tuesday,29,26,June,6,2,2021,False,2022,2021-06
1277,2021-06-30,Wednesday,30,26,June,6,2,2021,False,2022,2021-06
1278,2021-07-01,Thursday,1,26,July,7,3,2021,False,2022,2021-07
1279,2021-07-02,Friday,2,26,July,7,3,2021,False,2022,2021-07
1280,2021-07-03,Saturday,3,26,July,7,3,2021,True,2022,2021-07
1281,2021-07-04,Sunday,4,26,July,7,3,2021,True,2022,2021-07
1282,2021-07-05,Monday,5,27,July,7,3,2021,False,2022,2021-07
1283,2021-07-06,Tuesday,6,27,July,7,3,2021,False,2022,2021-07
1284,2021-07-07,Wednesday,7,27,July,7,3,2021,False,2022,2021-07
1285,2021-07-08,Thursday,8,27,July,7,3,2021,False,2022,2021-07
1286,2021-07-09,Friday,9,27,July,7,3,2021,False,2022,2021-07
1287,2021-07-10,Saturday,10,27,July,7,3,2021,True,2022,2021-07
1288,2021-07-11,Sunday,11,27,July,7,3,2021,True,2022,2021-07
1289,2021-07-12,Monday,12,28,July,7,3,2021,False,2022,2021-07
1290,2021-07-13,Tuesday,13,28,July,7,3,2021,False,2022,2021-07
1291,2021-07-14,Wednesday,14,28,July,7,3,2021,False,2022,2021-07
1292,2021-07-15,Thursday,15,28,July,7,3,2021,False,2022,2021-07
1293,2021-07-16,Friday,16,28,July,7,3,2021,False,2022,2021-07
1294,2021-07-17,Saturday,17,28,July,7,3,2021,True,2022,2021-07
1295,2021-07-18,Sunday,18,28,July,7,3,2021,True,2022,2021-07
1296,2021-07-19,Monday,19,29,July,7,3,2021,False,2022,2021-07
1297,2021-07-20,Tuesday,20,29,July,7,3,2021,False,2022,2021-07
1298,2021-07-21,Wednesday,21,29,July,7,3,2021,False,2022,2021-07
1299,2021-07-22,Thursday,22,29,July,7,3,2021,False,2022,2021-07
1300,2021-07-23,Friday,23,29,July,7,3,2021,False,2022,2021-07
1301,2021-07-24,Saturday,24,29,July,7,3,2021,True,2022,2021-07
1302,2021-07-25,Sunday,25,29,July,7,3,2021,True,2022,2021-07
1303,2021-07-26,Monday,26,30,July,7,3,2021,False,2022,2021-07
1304,2021-07-27,Tuesday,27,30,July,7,3,2021,False,2022,2021-07
1305,2021-07-28,Wednesday,28,30,July,7,3,2021,False,2022,2021-07
1306,2021-07-29,Thursday,29,30,July,7,3,2021,False,2022,2021-07
1307,2021-07-30,Friday,30,30,July,7,3,2021,False,2022,2021-07
1308,2021-07-31,Saturday,31,30,July,7,3,2021,True,2022,2021-07
1309,2021-08-01,Sunday,1,30,August,8,3,2021,True,2022,2021-08
1310,2021-08-02,Monday,2,31,August,8,3,2021,False,2022,2021-08
1311,2021-08-03,Tuesday,3,31,August,8,3,2021,False,2022,2021-08
1312,2021-08-04,Wednesday,4,31,August,8,3,2021,False,2022,2021-08
1313,2021-08-05,Thursday,5,31,August,8,3,2021,False,2022,2021-08
1314,2021-08-06,Friday,6,31,August,8,3,2021,False,2022,2021-08
1315,2021-08-07,Saturday,7,31,August,8,3,2021,True,2022,2021-08
1316,2021-08-08,Sunday,8,31,August,8,3,2021,True,2022,2021-08
1317,2021-08-09,Monday,9,32,August,8,3,2021,False,2022,2021-08
1318,2021-08-10,Tuesday,10,32,August,8,3,2021,False,2022,2021-08
1319,2021-08-11,Wednesday,11,32,August,8,3,2021,False,2022,2021-08
1320,2021-08-12,Thursday,12,32,August,8,3,2021,False,2022,2021-08
1321,2021-08-13,Friday,13,32,August,8,3,2021,False,2022,2021-08
1322,2021-08-14,Saturday,14,32,August,8,3,2021,True,2022,2021-08
1323,2021-08-15,Sunday,15,32,August,8,3,2021,True,2022,2021-08
1324,2021-08-16,Monday,16,33,August,8,3,2021,False,2022,2021-08
1325,2021-08-17,Tuesday,17,33,August,8,3,2021,False,2022,2021-08
1326,2021-08-18,Wednesday,18,33,August,8,3,2021,False,2022,2021-08
1327,2021-08-19,Thursday,19,33,August,8,3,2021,False,2022,2021-08
1328,2021-08-20,Friday,20,33,August,8,3,2021,False,2022,2021-08
1329,2021-08-21,Saturday,21,33,August,8,3,2021,True,2022,2021-08
1330,2021-08-22,Sunday,22,33,August,8,3,2021,True,2022,2021-08
1331,2021-08-23,Monday,23,34,August,8,3,2021,False,2022,2021-08
1332,2021-08-24,Tuesday,24,34,August,8,3,2021,False,2022,2021-08
1333,2021-08-25,Wednesday,25,34,August,8,3,2021,False,2022,2021-08
1334,2021-08-26,Thursday,26,34,August,8,3,2021,False,2022,2021-08
1335,2021-08-27,Friday,27,34,August,8,3,2021,False,2022,2021-08
1336,2021-08-28,Saturday,28,34,August,8,3,2021,True,2022,2021-08
1337,2021-08-29,Sunday,29,34,August,8,3,2021,True,2022,2021-08
1338,2021-08-30,Monday,30,35,August,8,3,2021,False,2022,2021-08
1339,2021-08-31,Tuesday,31,35,August,8,3,2021,False,2022,2021-08
1340,2021-09-01,Wednesday,1,35,September,9,3,2021,False,2022,2021-09
1341,2021-09-02,Thursday,2,35,September,9,3,2021,False,2022,2021-09
1342,2021-09-03,Friday,3,35,September,9,3,2021,False,2022,2021-09
1343,2021-09-04,Saturday,4,35,September,9,3,2021,True,2022,2021-09
1344,2021-09-05,Sunday,5,35,September,9,3,2021,True,2022,2021-09
1345,2021-09-06,Monday,6,36,September,9,3,2021,False,2022,2021-09
1346,2021-09-07,Tuesday,7,36,September,9,3,2021,False,2022,2021-09
1347,2021-09-08,Wednesday,8,36,September,9,3,2021,False,2022,2021-09
1348,2021-09-09,Thursday,9,36,September,9,3,2021,False,2022,2021-09
1349,2021-09-10,Friday,10,36,September,9,3,2021,False,2022,2021-09
1350,2021-09-11,Saturday,11,36,September,9,3,2021,True,2022,2021-09
1351,2021-09-12,Sunday,12,36,September,9,3,2021,True,2022,2021-09
1352,2021-09-13,Monday,13,37,September,9,3,2021,False,2022,2021-09
1353,2021-09-14,Tuesday,14,37,September,9,3,2021,False,2022,2021-09
1354,2021-09-15,Wednesday,15,37,September,9,3,2021,False,2022,2021-09
1355,2021-09-16,Thursday,16,37,September,9,3,2021,False,2022,2021-09
1356,2021-09-17,Friday,17,37,September,9,3,2021,False,2022,2021-09
1357,2021-09-18,Saturday,18,37,September,9,3,2021,True,2022,2021-09
1358,2021-09-19,Sunday,19,37,September,9,3,2021,True,2022,2021-09
1359,2021-09-20,Monday,20,38,September,9,3,2021,False,2022,2021-09
1360,2021-09-21,Tuesday,21,38,September,9,3,2021,False,2022,2021-09
1361,2021-09-22,Wednesday,22,38,September,9,3,2021,False,2022,2021-09
1362,2021-09-23,Thursday,23,38,September,9,3,2021,False,2022,2021-09
1363,2021-09-24,Friday,24,38,September,9,3,2021,False,2022,2021-09
1364,2021-09-25,Saturday,25,38,September,9,3,2021,True,2022,2021-09
1365,2021-09-26,Sunday,26,38,September,9,3,2021,True,2022,2021-09
1366,2021-09-27,Monday,27,39,September,9,3,2021,False,2022,2021-09
1367,2021-09-28,Tuesday,28,39,September,9,3,2021,False,2022,2021-09
1368,2021-09-29,Wednesday,29,39,September,9,3,2021,False,2022,2021-09
1369,2021-09-30,Thursday,30,39,September,9,3,2021,False,2022,2021-09
1370,2021-10-01,Friday,1,39,October,10,4,2021,False,2022,2021-10
1371,2021-10-02,Saturday,2,39,October,10,4,2021,True,2022,2021-10
1372,2021-10-03,Sunday,3,39,October,10,4,2021,True,2022,2021-10
1373,2021-10-04,Monday,4,40,October,10,4,2021,False,2022,2021-10
1374,2021-10-05,Tuesday,5,40,October,10,4,2021,False,2022,2021-10
1375,2021-10-06,Wednesday,6,40,October,10,4,2021,False,2022,2021-10
1376,2021-10-07,Thursday,7,40,October,10,4,2021,False,2022,2021-10
1377,2021-10-08,Friday,8,40,October,10,4,2021,False,2022,2021-10
1378,2021-10-09,Saturday,9,40,October,10,4,2021,True,2022,2021-10
1379,2021-10-10,Sunday,10,40,October,10,4,2021,True,2022,2021-10
1380,2021-10-11,Monday,11,41,October,10,4,2021,False,2022,2021-10
1381,2021-10-12,Tuesday,12,41,October,10,4,2021,False,2022,2021-10
1382,2021-10-13,Wednesday,13,41,October,10,4,2021,False,2022,2021-10
1383,2021-10-14,Thursday,14,41,October,10,4,2021,False,2022,2021-10
1384,2021-10-15,Friday,15,41,October,10,4,2021,False,2022,2021-10
1385,2021-10-16,Saturday,16,41,October,10,4,2021,True,2022,2021-10
1386,2021-10-17,Sunday,17,41,October,10,4,2021,True,2022,2021-10
1387,2021-10-18,Monday,18,42,October,10,4,2021,False,2022,2021-10
1388,2021-10-19,Tuesday,19,42,October,10,4,2021,False,2022,2021-10
1389,2021-10-20,Wednesday,20,42,October,10,4,2021,False,2022,2021-10
1390,2021-10-21,Thursday,21,42,October,10,4,2021,False,2022,2021-10
1391,2021-10-22,Friday,22,42,October,10,4,2021,False,2022,2021-10
1392,2021-10-23,Saturday,23,42,October,10,4,2021,True,2022,2021-10
1393,2021-10-24,Sunday,24,42,October,10,4,2021,True,2022,2021-10
1394,2021-10-25,Monday,25,43,October,10,4,2021,False,2022,2021-10
1395,2021-10-26,Tuesday,26,43,October,10,4,2021,False,2022,2021-10
1396,2021-10-27,Wednesday,27,43,October,10,4,2021,False,2022,2021-10
1397,2021-10-28,Thursday,28,43,October,10,4,2021,False,2022,2021-10
1398,2021-10-29,Friday,29,43,October,10,4,2021,False,2022,2021-10
1399,2021-10-30,Saturday,30,43,October,10,4,2021,True,2022,2021-10
1400,2021-10-31,Sunday,31,43,October,10,4,2021,True,2022,2021-10
1401,2021-11-01,Monday,1,44,November,11,4,2021,False,2022,2021-11
1402,2021-11-02,Tuesday,2,44,November,11,4,2021,False,2022,2021-11
1403,2021-11-03,Wednesday,3,44,November,11,4,2021,False,2022,2021-11
1404,2021-11-04,Thursday,4,44,November,11,4,2021,False,2022,2021-11
1405,2021-11-05,Friday,5,44,November,11,4,2021,False,2022,2021-11
1406,2021-11-06,Saturday,6,44,November,11,4,2021,True,2022,2021-11
1407,2021-11-07,Sunday,7,44,November,11,4,2021,True,2022,2021-11
1408,2021-11-08,Monday,8,45,November,11,4,2021,False,2022,2021-11
1409,2021-11-09,Tuesday,9,45,November,11,4,2021,False,2022,2021-11
1410,2021-11-10,Wednesday,10,45,November,11,4,2021,False,2022,2021-11
1411,2021-11-11,Thursday,11,45,November,11,4,2021,False,2022,2021-11
1412,2021-11-12,Friday,12,45,November,11,4,2021,False,2022,2021-11
1413,2021-11-13,Saturday,13,45,November,11,4,2021,True,2022,2021-11
1414,2021-11-14,Sunday,14,45,November,11,4,2021,True,2022,2021-11
1415,2021-11-15,Monday,15,46,November,11,4,2021,False,2022,2021-11
1416,2021-11-16,Tuesday,16,46,November,11,4,2021,False,2022,2021-11
1417,2021-11-17,Wednesday,17,46,November,11,4,2021,False,2022,2021-11
1418,2021-11-18,Thursday,18,46,November,11,4,2021,False,2022,2021-11
1419,2021-11-19,Friday,19,46,November,11,4,2021,False,2022,2021-11
1420,2021-11-20,Saturday,20,46,November,11,4,2021,True,2022,2021-11
1421,2021-11-21,Sunday,21,46,November,11,4,2021,True,2022,2021-11
1422,2021-11-22,Monday,22,47,November,11,4,2021,False,2022,2021-11
1423,2021-11-23,Tuesday,23,47,November,11,4,2021,False,2022,2021-11
1424,2021-11-24,Wednesday,24,47,November,11,4,2021,False,2022,2021-11
1425,2021-11-25,Thursday,25,47,November,11,4,2021,False,2022,2021-11
1426,2021-11-26,Friday,26,47,November,11,4,2021,False,2022,2021-11
1427,2021-11-27,Saturday,27,47,November,11,4,2021,True,2022,2021-11
1428,2021-11-28,Sunday,28,47,November,11,4,2021,True,2022,2021-11
1429,2021-11-29,Monday,29,48,November,11,4,2021,False,2022,2021-11
1430,2021-11-30,Tuesday,30,48,November,11,4,2021,False,2022,2021-11
1431,2021-12-01,Wednesday,1,48,December,12,4,2021,False,2022,2021-12
1432,2021-12-02,Thursday,2,48,December,12,4,2021,False,2022,2021-12
1433,2021-12-03,Friday,3,48,December,12,4,2021,False,2022,2021-12
1434,2021-12-04,Saturday,4,48,December,12,4,2021,True,2022,2021-12
1435,2021-12-05,Sunday,5,48,December,12,4,2021,True,2022,2021-12
1436,2021-12-06,Monday,6,49,December,12,4,2021,False,2022,2021-12
1437,2021-12-07,Tuesday,7,49,December,12,4,2021,False,2022,2021-12
1438,2021-12-08,Wednesday,8,49,December,12,4,2021,False,2022,2021-12
1439,2021-12-09,Thursday,9,49,December,12,4,2021,False,2022,2021-12
1440,2021-12-10,Friday,10,49,December,12,4,2021,False,2022,2021-12
1441,2021-12-11,Saturday,11,49,December,12,4,2021,True,2022,2021-12
1442,2021-12-12,Sunday,12,49,December,12,4,2021,True,2022,2021-12
1443,2021-12-13,Monday,13,50,December,12,4,2021,False,2022,2021-12
1444,2021-12-14,Tuesday,14,50,December,12,4,2021,False,2022,2021-12
1445,2021-12-15,Wednesday,15,50,December,12,4,2021,False,2022,2021-12
1446,2021-12-16,Thursday,16,50,December,12,4,2021,False,2022,2021-12
1447,2021-12-17,Friday,17,50,December,12,4,2021,False,2022,2021-12
1448,2021-12-18,Saturday,18,50,December,12,4,2021,True,2022,2021-12
1449,2021-12-19,Sunday,19,50,December,12,4,2021,True,2022,2021-12
1450,2021-12-20,Monday,20,51,December,12,4,2021,False,2022,2021-12
1451,2021-12-21,Tuesday,21,51,December,12,4,2021,False,2022,2021-12
1452,2021-12-22,Wednesday,22,51,December,12,4,2021,False,2022,2021-12
1453,2021-12-23,Thursday,23,51,December,12,4,2021,False,2022,2021-12
1454,2021-12-24,Friday,24,51,December,12,4,2021,False,2022,2021-12
1455,2021-12-25,Saturday,25,51,December,12,4,2021,True,2022,2021-12
1456,2021-12-26,Sunday,26,51,December,12,4,2021,True,2022,2021-12
1457,2021-12-27,Monday,27,52,December,12,4,2021,False,2022,2021-12
1458,2021-12-28,Tuesday,28,52,December,12,4,2021,False,2022,2021-12
1459,2021-12-29,Wednesday,29,52,December,12,4,2021,False,2022,2021-12
1460,2021-12-30,Thursday,30,52,December,12,4,2021,False,2022,2021-12
1461,2021-12-31,Friday,31,52,December,12,4,2021,False,2022,2021-12
1462,2022-01-01,Saturday,1,52,January,1,1,2022,True,2022,2022-01
1463,2022-01-02,Sunday,2,52,January,1,1,2022,True,2022,2022-01
1464,2022-01-03,Monday,3,1,January,1,1,2022,False,2022,2022-01
1465,2022-01-04,Tuesday,4,1,January,1,1,2022,False,2022,2022-01
1466,2022-01-05,Wednesday,5,1,January,1,1,2022,False,2022,2022-01
1467,2022-01-06,Thursday,6,1,January,1,1,2022,False,2022,2022-01
1468,2022-01-07,Friday,7,1,January,1,1,2022,False,2022,2022-01
1469,2022-01-08,Saturday,8,1,January,1,1,2022,True,2022,2022-01
1470,2022-01-09,Sunday,9,1,January,1,1,2022,True,2022,2022-01
1471,2022-01-10,Monday,10,2,January,1,1,2022,False,2022,2022-01
1472,2022-01-11,Tuesday,11,2,January,1,1,2022,False,2022,2022-01
1473,2022-01-12,Wednesday,12,2,January,1,1,2022,False,2022,2022-01
1474,2022-01-13,Thursday,13,2,January,1,1,2022,False,2022,2022-01
1475,2022-01-14,Friday,14,2,January,1,1,2022,False,2022,2022-01
1476,2022-01-15,Saturday,15,2,January,1,1,2022,True,2022,2022-01
1477,2022-01-16,Sunday,16,2,January,1,1,2022,True,2022,2022-01
1478,2022-01-17,Monday,17,3,January,1,1,2022,False,2022,2022-01
1479,2022-01-18,Tuesday,18,3,January,1,1,2022,False,2022,2022-01
1480,2022-01-19,Wednesday,19,3,January,1,1,2022,False,2022,2022-01
1481,2022-01-20,Thursday,20,3,January,1,1,2022,False,2022,2022-01
1482,2022-01-21,Friday,21,3,January,1,1,2022,False,2022,2022-01
1483,2022-01-22,Saturday,22,3,January,1,1,2022,True,2022,2022-01
1484,2022-01-23,Sunday,23,3,January,1,1,2022,True,2022,2022-01
